goodForGroups,city,state,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Phoenix,AZ,3.5,TRUE,full_bar,average,casual,2,FALSE,FALSE,no,FALSE,FALSE,
1,Henderson,NV,3,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Mesa,AZ,4,TRUE,none,,,1,,,,,,
1,Apache Junction,AZ,3,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Surprise,AZ,3.5,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Charlotte,NC,3,FALSE,none,,,,,,,,,
1,Pittsburgh,PA,4.5,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,4,TRUE,none,,,2,FALSE,TRUE,,,,
1,Las Vegas,NV,3.5,FALSE,full_bar,average,,1,,,yes,FALSE,,
1,Charlotte,NC,2.5,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Outremont,QC,4,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Verdun,QC,4,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,3.5,TRUE,full_bar,average,casual,2,FALSE,TRUE,yes,FALSE,FALSE,
0,Edinburgh,EDH,3.5,TRUE,none,,,,,,,,,
1,Goodyear,AZ,4,FALSE,beer_and_wine,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,2.5,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Phoenix,AZ,4,TRUE,none,,,1,,,,,,
1,Fountain Hills,AZ,4.5,TRUE,full_bar,average,casual,2,TRUE,TRUE,no,FALSE,TRUE,
0,Montreal,QC,3.5,TRUE,none,,,2,,,,,,
1,Maricopa,AZ,4,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Outremont,QC,3,TRUE,full_bar,,casual,2,FALSE,,,,,
1,Glendale,AZ,4,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Pittsburgh,PA,3,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
0,Pittsburgh,PA,4.5,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,3.5,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Surprise,AZ,1,TRUE,none,average,casual,1,,,,,,
1,Phoenix,AZ,4,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,3,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,4,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,3,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Mesa,AZ,3.5,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,4.5,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,,
0,Montral,QC,4,TRUE,none,,,2,,,,,,
0,Mesa,AZ,4,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,3,TRUE,full_bar,loud,casual,2,FALSE,TRUE,yes,TRUE,FALSE,
1,Tempe,AZ,3,FALSE,full_bar,,casual,1,FALSE,FALSE,yes,TRUE,,FALSE
1,Dorval,QC,4,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Waunakee,WI,3,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
0,Las Vegas,NV,2.5,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
1,Phoenix,AZ,4,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
0,Goodyear,AZ,3.5,TRUE,none,loud,,,,,,,,
1,Tempe,AZ,3.5,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Lachine,QC,3.5,TRUE,full_bar,average,casual,3,TRUE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,4,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Queen Creek,AZ,2,TRUE,none,,casual,2,FALSE,,,TRUE,,
1,Phoenix,AZ,3.5,TRUE,full_bar,average,,1,,,outdoor,FALSE,,
1,Montral,QC,4,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,3,TRUE,full_bar,very_loud,,3,,TRUE,yes,FALSE,,
0,Phoenix,AZ,4.5,TRUE,none,,,2,,,,TRUE,,
1,Charlotte,NC,3,FALSE,none,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Madison,WI,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,
0,Surprise,AZ,4.5,TRUE,none,very_loud,casual,1,FALSE,,,FALSE,,
0,Scottsdale,AZ,4.5,FALSE,none,,,1,,,,,,
0,Matthews,NC,4,TRUE,none,,,1,,,,TRUE,,
1,Casa Grande,AZ,4,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Montreal,QC,4,TRUE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,,
1,Phoenix,AZ,3.5,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,4,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Henderson,NV,2.5,FALSE,none,,casual,2,FALSE,,,FALSE,,
1,Charlotte,NC,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,
1,Charlotte,NC,3.5,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Montral,QC,3,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,TRUE,FALSE,
0,Middleton,WI,5,TRUE,none,,,1,,,,TRUE,,
1,Phoenix,AZ,3,FALSE,full_bar,average,casual,2,FALSE,,,FALSE,,
0,Phoenix,AZ,3,TRUE,none,,,1,,,,,,
1,Charlotte,NC,2.5,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Montreal,QC,3.5,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,3.5,FALSE,none,quiet,casual,1,,,,FALSE,,
1,Goodyear,AZ,4,TRUE,beer_and_wine,average,casual,1,TRUE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,3,TRUE,none,,,2,,,,FALSE,,
1,Henderson,NV,4.5,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
0,Pittsburgh,PA,4,TRUE,none,,casual,1,TRUE,FALSE,,TRUE,,
1,Cave Creek,AZ,4,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Kitchener,ON,4,TRUE,full_bar,quiet,casual,2,FALSE,,,TRUE,,TRUE
1,Phoenix,AZ,5,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Madison,WI,4,TRUE,none,quiet,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,3.5,FALSE,none,quiet,casual,2,FALSE,,,FALSE,,
1,Las Vegas,NV,3,TRUE,none,,casual,1,FALSE,,,,,
1,Glendale,AZ,4.5,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,outdoor,TRUE,,
1,Las Vegas,NV,3.5,TRUE,full_bar,quiet,casual,1,TRUE,,,FALSE,,TRUE
1,Las Vegas,NV,3.5,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Scottsdale,AZ,3.5,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Scottsdale,AZ,3.5,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Charlotte,NC,4,TRUE,full_bar,loud,,2,,FALSE,outdoor,TRUE,,
1,Charlotte,NC,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,TRUE,
1,Tempe,AZ,4.5,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,4.5,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Goodyear,AZ,2.5,TRUE,none,very_loud,casual,1,TRUE,FALSE,,FALSE,,
0,Edinburgh,EDH,2.5,TRUE,none,,,3,,,no,FALSE,,
0,Phoenix,AZ,3.5,FALSE,none,very_loud,casual,2,,,,TRUE,,
1,Phoenix,AZ,3,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,3,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,3,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,,FALSE,,
1,Edinburgh,EDH,3.5,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Kitchener,ON,4.5,FALSE,full_bar,average,dressy,4,FALSE,,,,,
0,Surprise,AZ,4.5,TRUE,none,,,2,,,,,,
1,Chandler,AZ,4,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Las Vegas,NV,4.5,FALSE,none,,,1,,,,,,
1,Montral,QC,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Scottsdale,AZ,3.5,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,FALSE
0,Avondale,AZ,1,FALSE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Gilbert,AZ,4,TRUE,full_bar,average,casual,2,FALSE,FALSE,no,TRUE,FALSE,
0,Las Vegas,NV,1.5,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,3,FALSE,full_bar,,casual,1,FALSE,,,FALSE,,
0,Henderson,NV,2,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,3,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,3,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Middleton,WI,3.5,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Kitchener,ON,3.5,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Tempe,AZ,3.5,TRUE,full_bar,average,casual,1,FALSE,FALSE,,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
0,Montreal,QC,3.5,TRUE,none,,,,,,,,,
1,Henderson,NV,4,FALSE,none,average,casual,1,FALSE,,,TRUE,TRUE,
1,Montral,QC,3.5,TRUE,none,,casual,2,FALSE,FALSE,,FALSE,,
1,Peoria,AZ,3.5,TRUE,none,average,casual,1,FALSE,,,FALSE,FALSE,
0,Madison,WI,4.5,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,4,FALSE,none,quiet,casual,1,,TRUE,,FALSE,FALSE,
1,Matthews,NC,4.5,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Montreal,QC,4,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Edinburgh,EDH,4,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,,
1,Phoenix,AZ,2,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,,
0,Henderson,NV,3.5,FALSE,none,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Avondale,AZ,3.5,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Edinburgh,EDH,3.5,TRUE,full_bar,,casual,2,,,no,TRUE,,
1,Middleton,WI,4,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,,
0,Chandler,AZ,2.5,FALSE,none,,,3,,,,,,
1,Montral,QC,3.5,TRUE,full_bar,loud,casual,2,FALSE,TRUE,no,FALSE,FALSE,
0,Scottsdale,AZ,4.5,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Phoenix,AZ,2.5,TRUE,none,,,1,,,,,,
1,Pittsburgh,PA,4,TRUE,none,quiet,casual,2,,,,TRUE,,
0,Phoenix,AZ,1.5,FALSE,none,,,3,,,,,,
1,Henderson,NV,2,TRUE,none,,casual,2,TRUE,,,FALSE,,
1,Mesa,AZ,4.5,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Madison,WI,3.5,TRUE,full_bar,average,,2,,TRUE,no,TRUE,,
0,Montreal,QC,3.5,TRUE,none,,,2,,,,FALSE,,
1,Charlotte,NC,3.5,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,3,FALSE,beer_and_wine,very_loud,casual,2,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,2.5,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,4,FALSE,none,,,1,,,,,,
1,Scottsdale,AZ,3,TRUE,full_bar,loud,,3,,,outdoor,TRUE,,
0,Las Vegas,NV,4,TRUE,none,,,1,,,,,,
1,Montral,QC,3.5,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,,
0,Phoenix,AZ,2.5,TRUE,none,,,2,,TRUE,,,,
1,Mesa,AZ,4,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,Fountain Hills,AZ,2.5,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,4,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Charlotte,NC,3,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Edinburgh,EDH,3.5,FALSE,none,,,2,,TRUE,,,,
0,Charlotte,NC,4.5,TRUE,none,,,2,,,,,,
1,Charlotte,NC,3.5,FALSE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
0,Scottsdale,AZ,2.5,TRUE,none,,,1,,,,,,
1,Glendale,AZ,4,FALSE,none,,casual,1,FALSE,FALSE,,FALSE,,
1,Montral,QC,4,TRUE,full_bar,loud,,2,,FALSE,outdoor,FALSE,,
1,Scottsdale,AZ,4,FALSE,none,,,,,,,,,
0,Chandler,AZ,4,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Montral,QC,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,2.5,FALSE,full_bar,,casual,2,,TRUE,no,FALSE,,
1,Phoenix,AZ,3,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Matthews,NC,3,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,3,TRUE,none,quiet,formal,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,3,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
1,Montreal,QC,4.5,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Pittsburgh,PA,4.5,FALSE,none,,,1,,,,,,
0,Sun Prairie,WI,2.5,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Carefree,AZ,3,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,
0,Madison,WI,4,TRUE,none,,,2,,,,TRUE,,
1,Phoenix,AZ,3.5,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Surprise,AZ,3,TRUE,beer_and_wine,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Henderson,NV,3.5,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
1,Las Vegas,NV,3.5,TRUE,full_bar,average,dressy,4,FALSE,TRUE,,TRUE,FALSE,FALSE
1,Chandler,AZ,3.5,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Montral-Nord,QC,4,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,4,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,2,TRUE,none,average,casual,1,FALSE,,,FALSE,FALSE,
1,Phoenix,AZ,3.5,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Avondale,AZ,3.5,FALSE,none,,,3,,,,,,
0,Mesa,AZ,2,TRUE,none,,,1,,,,,,
1,Pittsburgh,PA,4,TRUE,full_bar,average,dressy,3,FALSE,TRUE,no,TRUE,TRUE,
1,Scottsdale,AZ,3.5,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Mesa,AZ,3,TRUE,none,loud,casual,1,FALSE,,,FALSE,,
1,Peoria,AZ,3,TRUE,full_bar,average,casual,3,FALSE,FALSE,,FALSE,TRUE,
1,Edinburgh,EDH,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
1,Scottsdale,AZ,4,FALSE,full_bar,average,dressy,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Pittsburgh,PA,4,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Charlotte,NC,3,TRUE,none,,,2,,,,,,
1,Madison,WI,3.5,FALSE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,FALSE,FALSE
1,Edinburgh,EDH,4,TRUE,beer_and_wine,,casual,2,FALSE,TRUE,,FALSE,,
1,Casa Grande,AZ,3,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,4,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Mesa,AZ,3,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,3,FALSE,full_bar,average,casual,3,FALSE,FALSE,,FALSE,,TRUE
0,Queen Creek,AZ,4,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,3.5,TRUE,full_bar,average,casual,1,FALSE,FALSE,no,FALSE,FALSE,
0,Phoenix,AZ,4,TRUE,none,,casual,1,TRUE,,,FALSE,,
1,Waterloo,ON,3,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,4.5,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,3.5,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,3.5,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,,
1,Las Vegas,NV,3.5,FALSE,full_bar,,casual,2,FALSE,,,,,
1,Pittsburgh,PA,4,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Henderson,NV,4,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Montral,QC,3.5,FALSE,full_bar,,dressy,3,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,2.5,TRUE,beer_and_wine,very_loud,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Charlotte,NC,3.5,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Mesa,AZ,4,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,1.5,TRUE,none,average,casual,1,FALSE,,,FALSE,FALSE,
0,Edinburgh,EDH,3,TRUE,none,average,casual,4,,,,,,
1,Matthews,NC,3.5,TRUE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,FALSE,
0,Montreal-Ouest,QC,3.5,TRUE,none,,,2,FALSE,,,,,
1,Tempe,AZ,2.5,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Peoria,AZ,4,TRUE,none,loud,casual,1,FALSE,,,FALSE,,
1,Phoenix,AZ,2,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,3.5,TRUE,full_bar,average,casual,2,TRUE,TRUE,outdoor,TRUE,TRUE,
0,Madison,WI,3,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,3.5,TRUE,none,,,1,,,,,,
0,Phoenix,AZ,2.5,TRUE,none,very_loud,casual,2,TRUE,FALSE,,,,
1,Madison,WI,3,TRUE,full_bar,average,,2,,,no,TRUE,,
1,Las Vegas,NV,4,TRUE,none,,casual,1,FALSE,,,FALSE,FALSE,
1,Mesa,AZ,4.5,TRUE,full_bar,,,1,,TRUE,outdoor,TRUE,,
1,Phoenix,AZ,4.5,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,3.5,TRUE,none,average,casual,2,FALSE,,,TRUE,FALSE,
1,Madison,WI,4.5,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Montral,QC,4,TRUE,none,,,2,,,,FALSE,,
1,Phoenix,AZ,4.5,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,3,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,3,TRUE,none,,,2,,TRUE,,TRUE,,
1,Pittsburgh,PA,3.5,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,,
1,Edinburgh,EDH,3.5,TRUE,beer_and_wine,,casual,2,,TRUE,,TRUE,,
1,Charlotte,NC,2.5,FALSE,none,average,casual,1,TRUE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,3.5,TRUE,full_bar,loud,,2,,FALSE,outdoor,TRUE,,
1,Charlotte,NC,3,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Charlotte,NC,3.5,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,3,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
0,Las Vegas,NV,4.5,TRUE,full_bar,quiet,,2,,,no,FALSE,,
0,Las Vegas,NV,4,TRUE,none,,,1,,,,,,
1,Fort Mill,SC,3.5,FALSE,full_bar,loud,casual,2,FALSE,FALSE,,TRUE,,
1,Montral,QC,4,TRUE,none,loud,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Tempe,AZ,3,TRUE,none,,,1,,,,,,
1,Florence,AZ,3.5,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,TRUE,,
0,Phoenix,AZ,3.5,TRUE,none,,,1,,TRUE,,TRUE,,
0,Las Vegas,NV,4,FALSE,none,,,2,,,,FALSE,,
1,Las Vegas,NV,3.5,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,yes,FALSE,FALSE,
1,Las Vegas,NV,3,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Montreal,QC,3.5,TRUE,none,,,1,,,,,,
1,Gilbert,AZ,5,TRUE,full_bar,average,,2,,FALSE,yes,TRUE,,
0,North Las Vegas,NV,5,TRUE,full_bar,,,1,,,,,,
1,Homestead,PA,4,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Bridgeville,PA,4.5,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Phoenix,AZ,2,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,,
0,Mesa,AZ,2.5,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Mesa,AZ,2,FALSE,none,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Montreal,QC,3.5,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Phoenix,AZ,4.5,TRUE,none,,,1,,,,FALSE,,
1,Edinburgh,EDH,3,TRUE,full_bar,,,1,,,no,FALSE,,
0,Las Vegas,NV,4,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Glendale,AZ,4,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,3,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,3.5,FALSE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Montral,QC,3,TRUE,none,very_loud,casual,,,FALSE,,FALSE,,
1,Las Vegas,NV,2.5,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,2.5,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,4,TRUE,full_bar,average,casual,2,FALSE,FALSE,outdoor,TRUE,TRUE,
0,Montreal,QC,4.5,TRUE,none,,,2,,,,,,
1,Paradise Valley,AZ,2.5,FALSE,none,loud,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Mesa,AZ,4.5,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
0,Mesa,AZ,3,TRUE,none,,,,,,,,,
1,Montral,QC,3,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,3.5,FALSE,full_bar,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Mesa,AZ,4,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Tempe,AZ,3,FALSE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,3.5,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Waterloo,ON,3.5,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Concord,NC,4,TRUE,none,very_loud,casual,3,FALSE,TRUE,,FALSE,,
1,Charlotte,NC,3,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,,
0,Edinburgh,EDH,3.5,TRUE,none,,,2,,,,,,
0,Litchfield Park,AZ,3.5,TRUE,none,,,2,,,,TRUE,,
1,Tempe,AZ,2,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Pittsburgh,PA,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,yes,FALSE,TRUE,
1,Karlsruhe,BW,3.5,TRUE,full_bar,,dressy,2,FALSE,TRUE,outdoor,TRUE,,
1,Pittsburgh,PA,3.5,TRUE,full_bar,average,dressy,2,FALSE,TRUE,no,TRUE,FALSE,
1,Edinburgh,MLN,4.5,TRUE,full_bar,average,casual,1,FALSE,FALSE,outdoor,TRUE,FALSE,
0,Phoenix,AZ,4.5,FALSE,none,,,1,,,,,,
1,Las Vegas,NV,3,TRUE,none,very_loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,2.5,TRUE,none,,casual,1,FALSE,,,FALSE,FALSE,
0,Phoenix,AZ,2.5,TRUE,none,,casual,2,TRUE,,,,,
0,Pittsburgh,PA,3.5,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,4,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Bridgeville,PA,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
0,Montral,QC,3.5,TRUE,none,,,1,,,,,,
1,North Las Vegas,NV,3.5,TRUE,none,,casual,1,TRUE,,,FALSE,,
